IDENTIFIER,SERIAL,NODE,NODEALIAS,MANAGER,AGENT,ALERTGROUP,ALERTKEY,SEVERITY,SUMMARY,STATECHANGE,FIRSTOCCURRENCE,LASTOCCURRENCE,LASTMODIFIED,POLL,TYPE,TALLY,CLASS,GRADE,LOCATION,OWNERUID,OWNERGID,ACKNOWLEDGED,FLASH,EVENTID,EXPIRETIME,PROCESSREQ,SUPPRESSESCL,CUSTOMER,SERVICE,TASKLIST,SERVERNAME,SERVERSERIAL,ORIGINALSEVERITY,COMPONENT,COMPONENTTYPE,CUSTOMERCODE,HWTYPE,IBMMANAGED,INSTANCESITUATION,OSTYPE,RESOURCEID,RESOURCETYPE,RESOURCEUSAGE,SUBCOMPONENT,SUPPORTORG,TICKETGROUP,ZHNOTIFYGROUP,ZPROCESSSTATE,ZTICKETSEVERITY,ACKEDBY,CLEAREDBY,OPERATORMESSAGE,DELETEDAT,TICKETNUMBER,INSTANCEID,ZHNOTIFYSTATE,ZBNOTIFYSTATE,ZGENERICACTIONSTATE,ZGENERICACTIONRESULTS,ZTICKETSTATE,CONSOLE,ZDCONSOLETYPE,D_CLIENT_ID,DURATION,GACDW_UID,CHIP_ID,UID,HOSTNAME,FQHN,IP_ADDRESS,AMTICKET,LASTMODIFIEDTIME,TOOL_SOURCE,TOOL_CUSTOMERCODE,FIRSTOCCURRENCE_UTC,LASTOCCURRENCE_UTC,DURATION
ccc_adskprc_xvac_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-032-580,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,Cleared and Re-fired: High disk percent busy:hdisk906_Path3:96.0%,2016-06-04-06.20.25.000000,2016-06-04-05.50.25.000000,2016-06-04-06.18.25.000000,2016-06-04-06.20.25.000000,0,20,4,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-580,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-06.41.41.000000,,hdisk909_Path1,0,0,0,,0,,Master,299,0,,,22-437-694,,,,,2016-07-25-14.02.30.000000,NETCOL01,ccc,1464990625,1464992305,1680
ccc_srvqful_xvaw_std:ccc_rocviof7san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-032-693,ccc_rocviof7san2,161.162.241.196,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk152_Path1:8,2016-06-04-06.02.25.000000,2016-06-04-06.01.25.000000,2016-06-04-06.01.25.000000,2016-06-04-06.02.25.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-693,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-06.23.40.000000,,hdisk152_Path1,0,0,0,,0,,Master,299,0,,,22-468-304,,,,,2016-07-25-14.38.52.000000,NETCOL01,ccc,1464991285,1464991285,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-032-711,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Cleared and Re-fired: Process using high cpu (79%) WmiPrvSE,2016-06-04-06.59.23.000000,2016-06-04-06.04.23.000000,2016-06-04-06.54.23.000000,2016-06-04-06.59.23.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-711,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-04-07.20.41.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-473-238,,,,,2016-07-25-14.45.05.000000,NETCOL01,ccc,1464991463,1464994463,3000
ccc_fss_xuxw_std:ccc_pcoix100:KUX::ITM_Disk                                                                                                                                                                                                                    ,52-032-829,ccc_pcoix100,161.162.244.38,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Disk,ccc_fss_xuxw_std,0,High space used (93%) for /tmp,2016-06-04-06.21.24.000000,2016-06-04-06.19.55.000000,2016-06-04-06.19.55.000000,2016-06-04-06.21.24.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-829,2,UNIX,ComputerSystem,ccc,,0,Percent space used,,pcoix100.scaletccs.com,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-04-06.42.41.000000,,/tmp,0,0,0,,0,,Master,299,0,,,22-514-227,,,,,2016-07-25-15.22.45.000000,NETCOL01,ccc,1464992395,1464992395,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-032-832,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk927_Path1:18,2016-06-04-08.06.25.000000,2016-06-04-06.20.25.000000,2016-06-04-07.44.26.000000,2016-06-04-08.06.25.000000,0,20,7,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-832,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-04-08.27.42.000000,,hdisk534_Path7,0,0,0,,0,,Master,299,0,,,22-516-146,,,,,2016-07-25-15.27.06.000000,NETCOL01,ccc,1464992425,1464997466,5041
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-032-877,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk546_Path1:45,2016-06-04-06.52.26.000000,2016-06-04-06.26.25.000000,2016-06-04-06.46.25.000000,2016-06-04-06.52.26.000000,0,20,3,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-877,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-04-07.13.41.000000,,hdisk478_Path3,0,0,0,,0,,Master,299,0,,,22-531-462,,,,,2016-07-25-15.37.31.000000,NETCOL01,ccc,1464992785,1464993985,1200
ccc_tra_xuxw_std:ccc_pixix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-032-951,ccc_pixix100,161.162.243.103,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 7698  PageOut: 906,2016-06-04-07.59.23.000000,2016-06-04-06.35.23.000000,2016-06-04-06.35.23.000000,2016-06-04-07.59.23.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-951,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pixix100.scaletccs.com,0,,Performance,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-04-08.20.42.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-546-790,,,,,2016-07-25-15.51.16.000000,NETCOL01,ccc,1464993323,1464993323,0
ccc_tra_xuxw_std:ccc_ptdix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-032-963,ccc_ptdix100,161.162.244.54,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 3706  PageOut: 1579,2016-06-04-06.43.23.000000,2016-06-04-06.36.23.000000,2016-06-04-06.36.23.000000,2016-06-04-06.43.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-032-963,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,ptdix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-04-07.04.41.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-551-094,,,,,2016-07-25-15.55.41.000000,NETCOL01,ccc,1464993383,1464993383,0
ccc_srvqful_xvaw_std:ccc_rocviof7san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-033-027,ccc_rocviof7san2,161.162.241.196,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk152_Path1:6,2016-06-04-09.17.25.000000,2016-06-04-06.46.25.000000,2016-06-04-09.16.25.000000,2016-06-04-09.17.25.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-027,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san2.scaletccs.com,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-04-09.38.42.000000,,hdisk24_Path1,0,0,0,,0,,Master,299,0,,,22-555-636,,,,,2016-07-25-16.01.58.000000,NETCOL01,ccc,1464993985,1465002985,9000
ccc_adskprc_xvac_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-033-044,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,Cleared and Re-fired: High disk percent busy:hdisk909_Path1:96.1%,2016-06-04-07.12.25.000000,2016-06-04-06.50.25.000000,2016-06-04-07.06.25.000000,2016-06-04-07.12.25.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-044,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,,0,,Disk,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-04-07.33.41.000000,,hdisk906_Path1,0,0,0,,0,,Master,299,0,,,22-555-894,,,,,2016-07-25-16.03.56.000000,NETCOL01,ccc,1464994225,1464995185,960
ccc_adskprc_xvac_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-033-063,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,Cleared and Re-fired: High disk percent busy:hdisk904_Path1:97.9%,2016-06-04-07.10.26.000000,2016-06-04-06.52.26.000000,2016-06-04-07.06.25.000000,2016-06-04-07.10.26.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-063,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-07.31.41.000000,,hdisk904_Path1,0,0,0,,0,,Master,299,0,,,22-557-871,,,,,2016-07-25-16.03.56.000000,NETCOL01,ccc,1464994346,1464995185,839
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-033-262,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk530_Path3:34,2016-06-04-08.18.25.000000,2016-06-04-07.20.25.000000,2016-06-04-08.16.25.000000,2016-06-04-08.18.25.000000,0,20,6,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-262,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-08.39.42.000000,,hdisk951_Path1,0,0,0,,0,,Master,299,0,,,22-600-395,,,,,2016-07-25-16.44.06.000000,NETCOL01,ccc,1464996025,1464999385,3360
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-033-279,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (71%) WmiPrvSE,2016-06-04-07.29.23.000000,2016-06-04-07.24.23.000000,2016-06-04-07.24.23.000000,2016-06-04-07.29.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-279,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-04-07.50.41.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-601-988,,,,,2016-07-25-16.44.06.000000,NETCOL01,ccc,1464996263,1464996263,0
ccc_tra_xuxw_std:ccc_pgvix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-033-350,ccc_pgvix100,161.162.242.18,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 4991  PageOut: 3873,2016-06-04-08.21.23.000000,2016-06-04-07.33.23.000000,2016-06-04-07.33.23.000000,2016-06-04-08.21.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-350,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pgvix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-04-08.42.42.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-624-132,,,,,2016-07-25-17.03.56.000000,NETCOL01,ccc,1464996803,1464996803,0
ccc_adskprc_xvac_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-033-362,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,High disk percent busy:hdisk909_Path1:96.5%,2016-06-04-07.36.26.000000,2016-06-04-07.34.26.000000,2016-06-04-07.34.26.000000,2016-06-04-07.36.26.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-362,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-07.57.41.000000,,hdisk909_Path1,0,0,0,,0,,Master,299,0,,,22-630-089,,,,,2016-07-25-17.07.33.000000,NETCOL01,ccc,1464996866,1464996866,0
ccc_tra_xuxw_std:ccc_piuix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-033-562,ccc_piuix100,161.162.242.111,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 578  PageOut: 1034,2016-06-04-08.18.23.000000,2016-06-04-08.07.23.000000,2016-06-04-08.07.23.000000,2016-06-04-08.18.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-562,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-04-08.39.42.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-657-021,,,,,2016-07-25-17.30.23.000000,NETCOL01,ccc,1464998843,1464998843,0
ccc_adskprc_xvac_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-033-721,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,High disk percent busy:hdisk904_Path1:96.1%,2016-06-04-08.26.26.000000,2016-06-04-08.24.26.000000,2016-06-04-08.24.26.000000,2016-06-04-08.26.26.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-721,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-08.47.42.000000,,hdisk904_Path1,0,0,0,,0,,Master,299,0,,,22-670-313,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1464999866,1464999866,0
ccc_adskprc_xvac_std:ccc_rocviof7san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-033-776,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_adskprc_xvac_std,0,Cleared and Re-fired: High disk percent busy:hdisk419_Path1:95.2%,2016-06-04-08.43.25.000000,2016-06-04-08.32.25.000000,2016-06-04-08.42.26.000000,2016-06-04-08.43.25.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-776,4,AIX,ComputerSystem,ccc,,0,Percent disk active,,rocviof7san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-09.04.42.000000,,hdisk118_Path2,0,0,0,,0,,Master,299,0,,,22-670-327,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1465000345,1465000946,601
ccc_prccpu_3ntc_std:Primary:ccc_ROC6CPARETA03:NT::ITM_NT_Process                                                                                                                                                                                               ,52-033-795,ccc_ROC6CPARETA03,10.99.2.73,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntc_std,0,Process using high cpu (100%) Prevail8,2016-06-04-10.29.23.000000,2016-06-04-08.34.23.000000,2016-06-04-08.34.23.000000,2016-06-04-10.29.23.000000,0,20,1,6-601,1,,65-534,0,1,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-795,4,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,Ranita Mishra Mishra,ClearingEvent,,2016-06-04-10.50.43.000000,,Prevail8,0,0,0,,0,,Master,299,0,,,22-668-501,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1465000463,1465000463,0
ccc_srvqful_xvaw_std:ccc_rocviof9p1:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-033-796,ccc_rocviof9p1,161.162.241.219,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk535_Path7:6,2016-06-04-08.46.25.000000,2016-06-04-08.34.25.000000,2016-06-04-08.44.26.000000,2016-06-04-08.46.25.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-796,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-09.07.42.000000,,hdisk535_Path7,0,0,0,,0,,Master,299,0,,,22-667-690,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1465000465,1465001066,601
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-033-935,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (72%) WmiPrvSE,2016-06-04-08.59.23.000000,2016-06-04-08.54.23.000000,2016-06-04-08.54.23.000000,2016-06-04-08.59.23.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-935,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-04-09.20.42.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-667-775,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1465001663,1465001663,0
ccc_srvqful_xvaw_std:ccc_rocviof6san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-033-946,ccc_rocviof6san1,161.162.241.185,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:21,2016-06-04-08.58.26.000000,2016-06-04-08.57.25.000000,2016-06-04-08.57.25.000000,2016-06-04-08.58.26.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-946,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof6san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-04-09.19.42.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-668-591,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1465001845,1465001845,0
ccc_fss_xuxw_std:ccc_pcrix101:KUX::ITM_Disk                                                                                                                                                                                                                    ,52-033-981,ccc_pcrix101,161.162.244.26,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_Disk,ccc_fss_xuxw_std,0,High space used (80%) for /usr/sap/PCR,2016-06-04-09.03.55.000000,2016-06-04-09.00.55.000000,2016-06-04-09.00.55.000000,2016-06-04-09.03.55.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-033-981,2,UNIX,ComputerSystem,ccc,,0,Percent space used,,pcrix101.scaletccs.com,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-04-09.24.42.000000,,/usr/sap/PCR,0,0,0,,0,,Master,299,0,,,22-669-728,,,,,2016-07-25-17.35.26.000000,NETCOL01,ccc,1465002055,1465002055,0
